PopID	Round	defense	TrayID	mom.indiv	Mom	Indiv	Remains.pro	Eaten.pro	MostEat	EatDiffI.N	Eaten.arsq	MostEat.Scan	EatenRatioI.N	Eatenlog	eat.bin	def.round.tray	Origin	def.round.tray.or	Eaten.mm	Eaten.log	Latitude	Longitude
253	US002	1	ind	4-14	24b	24	b	0.258	0.742	inv	0.742	59.4726788022373	nat	Inf	Inf	0	induced 1 4-14	inv	induced 1 4-14 inv	4.6746	1.73600007630181	46.1822666666667	-118.82615
254	US003	1	const	1-14	20g	20	g	0.935	0.065	nat	-0.188	14.7704792939349	inv	0.256916996047431	-1.35900221883188	1	const. 1 1-14	inv	const. 1 1-14 inv	0.5005	0.405798385898285	46.60415	-116.64175
255	US003	1	const	1-15	20g	20	g	0.815	0.185	inv	0.064	25.4745921436024	nat	1.52892561983471	0.424565279481584	0	const. 1 1-15	inv	const. 1 1-15 inv	1.4245	0.88562531756327	46.60415	-116.64175
256	US003	2	const	3-15	19e	19	e	0.902	0.098	nat	-0.047	18.2428567925696	inv	0.675862068965517	-0.391766263750002	1	const. 2 3-15	inv	const. 2 3-15 inv	0.7546	0.562240910712146	46.60415	-116.64175
257	US003	1	ind	4-17	6i	6	i	0.872	0.128	inv	0.062	20.9630756611846	nat	1.93939393939394	0.662375521893192	0	induced 1 4-17	inv	induced 1 4-17 inv	0.8064	0.59133591441326	46.60415	-116.64175
258	US003	2	const	3-13	19e	19	e	0.887	0.113	nat	0.026	19.6425043120103	nat	1.29885057471264	0.261479700057757	0	const. 2 3-13	inv	const. 2 3-13 inv	0.8701	0.625991905372537	46.60415	-116.64175
259	US003	1	ind	4-18	6i	6	i	0.922	0.078	nat	-0.243	16.2173033968934	inv	0.242990654205607	-1.41473229644042	1	induced 1 4-18	inv	induced 1 4-18 inv	0.4914	0.399715276127557	46.60415	-116.64175
260	US003	2	const	3-14	19e	19	e	0.672	0.328	inv	0.12	34.9391426417326	nat	1.57692307692308	0.455475528682826	0	const. 2 3-14	inv	const. 2 3-14 inv	2.5256	1.26005063454564	46.60415	-116.64175
261	US003	1	const	1-13	20g	20	g	0.941	0.059	nat	-0.464	14.0575230449886	inv	0.112810707456979	-2.1820440201592	1	const. 1 1-13	inv	const. 1 1-13 inv	0.4543	0.374524685201527	46.60415	-116.64175
262	US003	1	ind	4-16	6i	6	i	0.555	0.445	inv	0.445	41.8417729473328	nat	Inf	Inf	0	induced 1 4-16	inv	induced 1 4-16 inv	2.8035	1.33592169545522	46.60415	-116.64175
263	US003	2	ind	5-26	28g	28	g	0.901	0.099	inv	-0.137	18.3389930167637	inv	0.419491525423729	-0.86871195489102	1	induced 2 5-26	inv	induced 2 5-26 inv	0.6237	0.484707495610932	46.60415	-116.64175
264	US003	2	ind	5-27	28g	28	g	0.989	0.011	inv	-0.017	6.02022196392814	inv	0.392857142857143	-0.934309237376833	1	induced 2 5-27	inv	induced 2 5-27 inv	0.0693	0.0670042287804738	46.60415	-116.64175
265	US003	2	ind	5-28	28g	28	g	0.836	0.164	nat	-0.414	23.8888679582878	inv	0.283737024221453	-1.25970744084818	1	induced 2 5-28	inv	induced 2 5-28 inv	1.0332	0.70961090659061	46.60415	-116.64175
266	US011	1	ind	4-21	8b	8	b	0.834	0.166	inv	0.159	24.043227444065	nat	23.7142857142857	3.16607763930123	0	induced 1 4-21	inv	induced 1 4-21 inv	1.0458	0.71578891104077	43.3855277777778	-106.937333333333
267	US011	2	ind	5-29	8b	8	b	0.41	0.59	inv	0.468	50.1841971339423	nat	4.83606557377049	1.57610149216651	0	induced 2 5-29	inv	induced 2 5-29 inv	3.717	1.55117300430212	43.3855277777778	-106.937333333333
268	US011	2	const	3-18	8g	8	g	0.873	0.127		0.015	20.8771842596796	nat	1.13392857142857	0.125688215163497	0	const. 2 3-18	inv	const. 2 3-18 inv	0.9779	0.682035675805227	43.3855277777778	-106.937333333333
269	US011	2	const	3-17	8g	8	g	0.901	0.099	inv	-0.103	18.3389930167637	inv	0.49009900990099	-0.713147847266615	1	const. 2 3-17	inv	const. 2 3-17 inv	0.7623	0.566619774088187	43.3855277777778	-106.937333333333
270	US011	1	const	2-10	8g	8	g	1	0		0	0	tie	NA	NA	2	const. 1 2-10	inv	const. 1 2-10 inv	0	0	43.3855277777778	-106.937333333333
271	US011	2	ind	5-30	8b	8	b	0.954	0.046	nat	-0.179	12.384624917316	inv	0.204444444444444	-1.58745900571533	1	induced 2 5-30	inv	induced 2 5-30 inv	0.2898	0.25448716759414	43.3855277777778	-106.937333333333
272	US011	1	ind	4-19	8b	8	b	1	0		0	0	tie	NA	NA	2	induced 1 4-19	inv	induced 1 4-19 inv	0	0	43.3855277777778	-106.937333333333
273	US011	2	const	3-16	8g	8	g	0.865	0.135	nat	-0.148	21.5565096911392	inv	0.477031802120141	-0.740172119204808	1	const. 2 3-16	inv	const. 2 3-16 inv	1.0395	0.712704679775476	43.3855277777778	-106.937333333333
274	US011	2	ind	5-31	8b	8	b	0.893	0.107	nat	-0.046	19.093109806647	inv	0.699346405228758	-0.357609086930529	1	induced 2 5-31	inv	induced 2 5-31 inv	0.6741	0.515275707439602	43.3855277777778	-106.937333333333
275	US011	1	const	2-8	8g	8	g	1	0	nat	0	0	tie	NA	NA	2	const. 1 2-8	inv	const. 1 2-8 inv	0	0	43.3855277777778	-106.937333333333
276	US011	1	ind	4-20	8b	8	b	0.796	0.204	inv	0.108	26.8501031542212	nat	2.125	0.75377180237638	0	induced 1 4-20	inv	induced 1 4-20 inv	1.2852	0.82645354786817	43.3855277777778	-106.937333333333
277	US011	1	const	2-9	8g	8	g	1	0	inv	0	0	tie	NA	NA	2	const. 1 2-9	inv	const. 1 2-9 inv	0	0	43.3855277777778	-106.937333333333
278	US012	1	ind	4-23	31f	31	f	0.747	0.253	nat	-0.14	30.1976737521131	inv	0.643765903307888	-0.440420123141741	1	induced 1 4-23	inv	induced 1 4-23 inv	1.5939	0.953162534650006	40.5281527777778	-104.848788888889
279	US012	2	ind	6-2	29a	29	a	0.695	0.305	inv	0.305	33.5222942199443	nat	NA	NA	0	induced 2 6-2	inv	induced 2 6-2 inv	1.9215	1.07209718301235	40.5281527777778	-104.848788888889
280	US012	1	ind	4-24	31f	31	f	0.66	0.34	inv	0.292	35.6680522845839	nat	7.08333333333333	1.95774460670232	0	induced 1 4-24	inv	induced 1 4-24 inv	2.142	1.14485953983343	40.5281527777778	-104.848788888889
281	US012	1	const	1-16	28e	28	e	0.939	0.061	nat	-0.148	14.29878657215	inv	0.291866028708134	-1.2314603877915	1	const. 1 1-16	inv	const. 1 1-16 inv	0.4697	0.385058298330502	40.5281527777778	-104.848788888889
282	US012	2	const	2-22	21f	21	f	1	0	nat	0	0	tie	NA	NA	2	const. 2 2-22	inv	const. 2 2-22 inv	0	0	40.5281527777778	-104.848788888889
283	US012	1	const	1-17	28e	28	e	0.376	0.624	nat	0.188	52.1788870887871	nat	1.43119266055046	0.358508125020393	0	const. 1 1-17	inv	const. 1 1-17 inv	4.8048	1.75868516149863	40.5281527777778	-104.848788888889
284	US012	1	const	1-18	28e	28	e	0.485	0.515	inv	0.333	45.8589417378449	nat	2.82967032967033	1.04016021358694	0	const. 1 1-18	inv	const. 1 1-18 inv	3.9655	1.60251399736128	40.5281527777778	-104.848788888889
285	US012	2	ind	5-32	29a	29	a	0.624	0.376	inv	0.259	37.8198884549265	nat	3.21367521367521	1.16741520859214	0	induced 2 5-32	inv	induced 2 5-32 inv	2.3688	1.21455659786558	40.5281527777778	-104.848788888889
286	US012	2	const	2-23	21f	21	f	0.876	0.124	inv	0.124	20.6177583272902	nat	Inf	Inf	0	const. 2 2-23	inv	const. 2 2-23 inv	0.9548	0.670287886413863	40.5281527777778	-104.848788888889
287	US012	2	const	2-21	21f	21	f	1	0		0	0	tie	NA	NA	2	const. 2 2-21	inv	const. 2 2-21 inv	0	0	40.5281527777778	-104.848788888889
288	US012	1	ind	4-22	31f	31	f	0.794	0.206		0.206	26.9920276580242	nat	Inf	Inf	0	induced 1 4-22	inv	induced 1 4-22 inv	1.2978	0.831952143437127	40.5281527777778	-104.848788888889
289	US012	2	ind	6-1	29a	29	a	1	0		0	0	tie	NA	NA	2	induced 2 6-1	inv	induced 2 6-1 inv	0	0	40.5281527777778	-104.848788888889
290	US014	2	ind	6-5	16a	16	a	0.827	0.173	inv	0.173	24.5777315717648	nat	Inf	Inf	0	induced 2 6-5	inv	induced 2 6-5 inv	1.0899	0.737116217942069	40.1222666666667	-101.280283333333
291	US014	2	ind	6-3	16a	16	a	0.864	0.136	inv	0.136	21.6402115806128	nat	Inf	Inf	0	induced 2 6-3	inv	induced 2 6-3 inv	0.8568	0.61885457597809	40.1222666666667	-101.280283333333
292	US014	2	const	3-21	16c	16	c	0.755	0.245	inv	0.125	29.6676814924366	nat	2.04166666666667	0.713766467762681	0	const. 2 3-21	inv	const. 2 3-21 inv	1.8865	1.06004469551885	40.1222666666667	-101.280283333333
293	US014	2	ind	6-4	16a	16	a	1	0	inv	0	0	tie	NA	NA	2	induced 2 6-4	inv	induced 2 6-4 inv	0	0	40.1222666666667	-101.280283333333
294	US014	1	ind	4-25	17c	17	c	1	0	nat	-0.324	0	inv	0	-Inf	1	induced 1 4-25	inv	induced 1 4-25 inv	0	0	40.1222666666667	-101.280283333333
295	US014	1	const	1-20	16f	16	f	0.465	0.535	inv	0.337	47.0063540755967	nat	2.7020202020202	0.993999716201471	0	const. 1 1-20	inv	const. 1 1-20 inv	4.1195	1.63305677803273	40.1222666666667	-101.280283333333
296	US014	1	ind	4-26	17c	17	c	0.585	0.415	inv	0.415	40.1055448254808	nat	Inf	Inf	0	induced 1 4-26	inv	induced 1 4-26 inv	2.6145	1.28495353345821	40.1222666666667	-101.280283333333
297	US014	1	const	1-21	16f	16	f	0.593	0.407	nat	-0.023	39.6397406142415	inv	0.946511627906977	-0.0549720232450131	1	const. 1 1-21	inv	const. 1 1-21 inv	3.1339	1.41922127132017	40.1222666666667	-101.280283333333
298	US014	1	const	1-19	16f	16	f	0.672	0.328	nat	0.101	34.9391426417326	nat	1.44493392070485	0.368063590902741	0	const. 1 1-19	inv	const. 1 1-19 inv	2.5256	1.26005063454564	40.1222666666667	-101.280283333333
299	US014	2	const	3-20	16c	16	c	0.814	0.186	nat	0.047	25.5482924989434	nat	1.33812949640288	0.291272740582509	0	const. 2 3-20	inv	const. 2 3-20 inv	1.4322	0.888796197564762	40.1222666666667	-101.280283333333
300	US014	2	const	3-19	16c	16	c	0.851	0.149	inv	0.005	22.7058484131324	nat	1.03472222222222	0.0341330063694586	0	const. 2 3-19	inv	const. 2 3-19 inv	1.1473	0.764211238990949	40.1222666666667	-101.280283333333
301	US014	1	ind	4-27	17c	17	c	1	0	nat	-0.259	0	inv	0	-Inf	1	induced 1 4-27	inv	induced 1 4-27 inv	0	0	40.1222666666667	-101.280283333333
302	US015	1	ind	4-30	3k	3	k	0.66	0.34	inv	0.239	35.6680522845839	nat	3.36633663366337	1.21382510076895	0	induced 1 4-30	inv	induced 1 4-30 inv	2.142	1.14485953983343	42.7253611111111	-118.001033333333
303	US015	1	const	1-30	17a	17	a	0.831	0.169	nat	-0.334	24.2733781980628	inv	0.335984095427435	-1.09069145517667	1	const. 1 1-30	inv	const. 1 1-30 inv	1.3013	0.833474180651223	42.7253611111111	-118.001033333333
304	US015	2	const	3-22	3a	3	a	0.907	0.093	nat	-0.01	17.7554565192381	inv	0.902912621359223	-0.10212949507638	1	const. 2 3-22	inv	const. 2 3-22 inv	0.7161	0.54005427442612	42.7253611111111	-118.001033333333
305	US015	2	const	3-24	3a	3	a	0.883	0.117	nat	-0.199	20.0017085400814	inv	0.370253164556962	-0.993568278789156	1	const. 2 3-24	inv	const. 2 3-24 inv	0.9009	0.642327458229971	42.7253611111111	-118.001033333333
306	US015	2	ind	6-14	17a	17	a	0.999	0.001	inv	0.001	1.81212909252567	nat	Inf	Inf	0	induced 2 6-14	inv	induced 2 6-14 inv	0.0063	0.00628023795715046	42.7253611111111	-118.001033333333
307	US015	1	const	1-28	17a	17	a	0.591	0.409	inv	0.22	39.7563211696497	nat	2.16402116402116	0.771968140983159	0	const. 1 1-28	inv	const. 1 1-28 inv	3.1493	1.42293964531663	42.7253611111111	-118.001033333333
308	US015	1	ind	4-28	3k	3	k	0.546	0.454	inv	0.454	42.3600856285748	nat	Inf	Inf	0	induced 1 4-28	inv	induced 1 4-28 inv	2.8602	1.35071899560597	42.7253611111111	-118.001033333333
309	US015	1	const	1-29	17a	17	a	0.898	0.102		-0.062	18.62484138181	inv	0.621951219512195	-0.474893614539928	1	const. 1 1-29	inv	const. 1 1-29 inv	0.7854	0.579642479763125	42.7253611111111	-118.001033333333
310	US015	1	ind	4-29	3k	3	k	0.954	0.046	nat	-0.112	12.384624917316	inv	0.291139240506329	-1.23395363653787	1	induced 1 4-29	inv	induced 1 4-29 inv	0.2898	0.25448716759414	42.7253611111111	-118.001033333333
311	US015	2	const	3-23	3a	3	a	0.763	0.237	nat	-0.058	29.1318100613889	inv	0.803389830508475	-0.218915215204689	1	const. 2 3-23	inv	const. 2 3-23 inv	1.8249	1.03847296574178	42.7253611111111	-118.001033333333
312	US015	2	ind	6-13	17a	17	a	0.853	0.147	inv	0.147	22.5444986489931	nat	Inf	Inf	0	induced 2 6-13	inv	induced 2 6-13 inv	0.9261	0.65549723310804	42.7253611111111	-118.001033333333
313	US015	2	ind	6-12	17a	17	a	0.667	0.333	inv	0.333	35.2436505323284	nat	Inf	Inf	0	induced 2 6-12	inv	induced 2 6-12 inv	2.0979	1.1307244625841	42.7253611111111	-118.001033333333
314	US018	1	const	1-32	11a	11	a	0.696	0.304		0.034	33.4600434619235	nat	1.12592592592593	0.118605742407847	0	const. 1 1-32	inv	const. 1 1-32 inv	2.3408	1.20621029926613	43.5467722222222	-118.913991666667
315	US018	1	const	2-1	11a	11	a	1	0	nat	-0.301	0	inv	0	-Inf	1	const. 1 2-1	inv	const. 1 2-1 inv	0	0	43.5467722222222	-118.913991666667
316	US018	2	ind	6-17	11a	11	a	1	0	nat	0	0	tie	NA	NA	2	induced 2 6-17	inv	induced 2 6-17 inv	0	0	43.5467722222222	-118.913991666667
317	US018	2	const	2-25	31g	31	g	0.825	0.175	inv	0.175	24.7288626207672	nat	Inf	Inf	0	const. 2 2-25	inv	const. 2 2-25 inv	1.3475	0.853350932100281	43.5467722222222	-118.913991666667
318	US018	2	const	2-26	31g	31	g	1	0		0	0	tie	NA	NA	2	const. 2 2-26	inv	const. 2 2-26 inv	0	0	43.5467722222222	-118.913991666667
319	US018	1	ind	5-1	31a	31	a	0.849	0.151	nat	-0.302	22.8663073222972	inv	0.333333333333333	-1.09861228866811	1	induced 1 5-1	inv	induced 1 5-1 inv	0.9513	0.668495817118816	43.5467722222222	-118.913991666667
320	US018	2	const	2-24	31g	31	g	1	0		0	0	tie	NA	NA	2	const. 2 2-24	inv	const. 2 2-24 inv	0	0	43.5467722222222	-118.913991666667
321	US018	2	ind	6-16	11a	11	a	1	0		0	0	tie	NA	NA	2	induced 2 6-16	inv	induced 2 6-16 inv	0	0	43.5467722222222	-118.913991666667
322	US018	1	ind	4-31	31a	31	a	0.877	0.123	inv	0.123	20.5306864089121	nat	Inf	Inf	0	induced 1 4-31	inv	induced 1 4-31 inv	0.7749	0.573744083312164	43.5467722222222	-118.913991666667
323	US018	1	ind	4-32	31a	31	a	0.92	0.08	nat	-0.328	16.4297166589607	inv	0.196078431372549	-1.62924053973028	1	induced 1 4-32	inv	induced 1 4-32 inv	0.504	0.408128225527648	43.5467722222222	-118.913991666667
324	US018	1	const	1-31	11a	11	a	0.548	0.452	inv	0.294	42.2449859105948	nat	2.86075949367089	1.05108714680526	0	const. 1 1-31	inv	const. 1 1-31 inv	3.4804	1.49971232815545	43.5467722222222	-118.913991666667
325	US018	2	ind	6-15	11a	11	a	0.835	0.165	inv	0.165	23.9661415332867	nat	Inf	Inf	0	induced 2 6-15	inv	induced 2 6-15 inv	1.0395	0.712704679775476	43.5467722222222	-118.913991666667
326	US020	1	ind	5-2	27b	27	b	0.919	0.081	nat	-0.204	16.5350133950106	inv	0.28421052631579	-1.25804002559621	1	induced 1 5-2	inv	induced 1 5-2 inv	0.5103	0.412308306590159	46.9839888888889	-119.580186111111
327	US020	2	const	3-26	42b	42	b	0.822	0.178	nat	-0.106	24.9542903659578	inv	0.626760563380282	-0.467190687869121	1	const. 2 3-26	inv	const. 2 3-26 inv	1.3706	0.863143087663263	46.9839888888889	-119.580186111111
328	US020	2	ind	6-18	24e	24	e	1	0	inv	0	0	tie	NA	NA	2	induced 2 6-18	inv	induced 2 6-18 inv	0	0	46.9839888888889	-119.580186111111
329	US020	2	ind	6-20	24e	24	e	1	0		0	0	tie	NA	NA	2	induced 2 6-20	inv	induced 2 6-20 inv	0	0	46.9839888888889	-119.580186111111
330	US020	2	ind	6-19	24e	24	e	0.979	0.021	inv	0.021	8.33217232558079	nat	Inf	Inf	0	induced 2 6-19	inv	induced 2 6-19 inv	0.1323	0.124250962337857	46.9839888888889	-119.580186111111
331	US020	1	ind	5-3	27b	27	b	0.715	0.285	nat	-0.22	32.2657809445879	inv	0.564356435643564	-0.572069249006709	1	induced 1 5-3	inv	induced 1 5-3 inv	1.7955	1.02801098148456	46.9839888888889	-119.580186111111
332	US020	1	const	1-25	24e	24	e	0.963	0.037	inv	-0.065	11.0900327357528	inv	0.362745098039216	-1.01405490064005	1	const. 1 1-25	inv	const. 1 1-25 inv	0.2849	0.250680894307298	46.9839888888889	-119.580186111111
333	US020	2	const	3-25	42b	42	b	0.777	0.223	inv	0.131	28.1786841939581	nat	2.42391304347826	0.885383194411078	0	const. 2 3-25	inv	const. 2 3-25 inv	1.7171	0.999565135066876	46.9839888888889	-119.580186111111
334	US020	1	const	1-26	24e	24	e	1	0	inv	-0.18	0	inv	0	-Inf	1	const. 1 1-26	inv	const. 1 1-26 inv	0	0	46.9839888888889	-119.580186111111
335	US020	1	ind	5-4	27b	27	b	0.774	0.226		0.174	28.3846575607825	nat	4.34615384615385	1.46929128069086	0	induced 1 5-4	inv	induced 1 5-4 inv	1.4238	0.88533655655225	46.9839888888889	-119.580186111111
336	US020	1	const	1-27	24e	24	e	0.765	0.235	inv	0.22	28.9968780761989	nat	15.6666666666667	2.75153531304195	0	const. 1 1-27	inv	const. 1 1-27 inv	1.8095	1.03300653157012	46.9839888888889	-119.580186111111
337	US020	2	const	3-27	42b	42	b	0.829	0.171	nat	-0.008	24.4259080742222	inv	0.955307262569833	-0.045722249338095	1	const. 2 3-27	inv	const. 2 3-27 inv	1.3167	0.840143759294286	46.9839888888889	-119.580186111111
338	US021	1	const	2-12	8d	8	d	1	0		0	0	tie	NA	NA	2	const. 1 2-12	inv	const. 1 2-12 inv	0	0	46.617	-110.092138888889
339	US021	1	ind	5-11	8d	8	d	0.892	0.108	nat	-0.368	19.1855965485961	inv	0.226890756302521	-1.4832866271072	1	induced 1 5-11	inv	induced 1 5-11 inv	0.6804	0.51903186031309	46.617	-110.092138888889
340	US021	2	ind	6-21	8b	8	b	1	0		0	0	tie	NA	NA	2	induced 2 6-21	inv	induced 2 6-21 inv	0	0	46.617	-110.092138888889
341	US021	2	ind	6-23	8b	8	b	0.948	0.052	inv	0.052	13.1812372054198	nat	Inf	Inf	0	induced 2 6-23	inv	induced 2 6-23 inv	0.3276	0.283372800863682	46.617	-110.092138888889
342	US021	1	ind	5-13	8d	8	d	0.617	0.383	inv	0.319	38.2331380599945	nat	5.984375	1.78915190582097	0	induced 1 5-13	inv	induced 1 5-13 inv	2.4129	1.22756236975902	46.617	-110.092138888889
343	US021	1	const	2-11	8d	8	d	1	0		0	0	tie	NA	NA	2	const. 1 2-11	inv	const. 1 2-11 inv	0	0	46.617	-110.092138888889
344	US021	2	const	3-29	8d	8	d	0.891	0.109		-0.107	19.2777077107244	inv	0.50462962962963	-0.683930525455021	1	const. 2 3-29	inv	const. 2 3-29 inv	0.8393	0.609385064454615	46.617	-110.092138888889
345	US021	1	ind	5-12	8d	8	d	0.885	0.115	inv	0.064	19.8227858794312	nat	2.25490196078431	0.813106495638924	0	induced 1 5-12	inv	induced 1 5-12 inv	0.7245	0.544937153394758	46.617	-110.092138888889
346	US021	2	const	3-30	8d	8	d	0.493	0.507	inv	0.287	45.4004658744692	nat	2.30454545454545	0.834883457238822	0	const. 2 3-30	inv	const. 2 3-30 inv	3.9039	1.59003080690887	46.617	-110.092138888889
347	US021	2	ind	6-22	8b	8	b	1	0		0	0	tie	NA	NA	2	induced 2 6-22	inv	induced 2 6-22 inv	0	0	46.617	-110.092138888889
348	US021	1	const	2-13	8d	8	d	0.942	0.058	inv	0.058	13.9354548705177	nat	Inf	Inf	0	const. 1 2-13	inv	const. 1 2-13 inv	0.4466	0.369215975433043	46.617	-110.092138888889
349	US021	2	const	3-28	8d	8	d	0.821	0.179	nat	-0.133	25.029101152072	inv	0.573717948717949	-0.555617381968727	1	const. 2 3-28	inv	const. 2 3-28 inv	1.3783	0.866385946745515	46.617	-110.092138888889
350	US022	1	ind	5-7	42k	42	k	0.685	0.315	inv	0.15	34.1417268514696	nat	1.90909090909091	0.646627164925052	0	induced 1 5-7	inv	induced 1 5-7 inv	1.9845	1.09343222862657	45.74515	-119.784683333333
351	US022	2	const	2-28	42k	42	k	1	0	nat	-0.187	0	inv	0	-Inf	1	const. 2 2-28	inv	const. 2 2-28 inv	0	0	45.74515	-119.784683333333
352	US022	2	ind	6-25	42c	42	c	1	0	nat	0	0	tie	NA	NA	2	induced 2 6-25	inv	induced 2 6-25 inv	0	0	45.74515	-119.784683333333
353	US022	1	const	2-3	42c	42	c	0.757	0.243		0.085	29.5342796820297	nat	1.5379746835443	0.430466410313582	0	const. 1 2-3	inv	const. 1 2-3 inv	1.8711	1.05469523160165	45.74515	-119.784683333333
354	US022	2	const	2-27	42k	42	k	1	0	nat	-0.12	0	inv	0	-Inf	1	const. 2 2-27	inv	const. 2 2-27 inv	0	0	45.74515	-119.784683333333
355	US022	2	ind	6-24	42c	42	c	1	0	nat	-0.028	0	inv	0	-Inf	1	induced 2 6-24	inv	induced 2 6-24 inv	0	0	45.74515	-119.784683333333
356	US022	2	const	2-29	42k	42	k	1	0		0	0	tie	NA	NA	2	const. 2 2-29	inv	const. 2 2-29 inv	0	0	45.74515	-119.784683333333
357	US022	2	ind	6-26	42c	42	c	1	0	inv	0	0	tie	NA	NA	2	induced 2 6-26	inv	induced 2 6-26 inv	0	0	45.74515	-119.784683333333
358	US022	1	const	2-2	42c	42	c	0.972	0.028		0.005	9.63260122870171	nat	1.21739130434783	0.196710294246054	0	const. 1 2-2	inv	const. 1 2-2 inv	0.2156	0.195237782060501	45.74515	-119.784683333333
359	US022	1	ind	5-5	42k	42	k	0.651	0.349	inv	0.164	36.2106236286103	nat	1.88648648648649	0.634716097124102	0	induced 1 5-5	inv	induced 1 5-5 inv	2.1987	1.16274447726379	45.74515	-119.784683333333
360	US022	1	ind	5-6	42k	42	k	0.772	0.228	inv	0.223	28.5214351630874	nat	45.6	3.81990771652034	0	induced 1 5-6	inv	induced 1 5-6 inv	1.4364	0.890521539980192	45.74515	-119.784683333333
361	US022	1	const	2-4	42c	42	c	0.937	0.063		-0.024	14.5363792339354	inv	0.724137931034483	-0.322773392263051	1	const. 1 2-4	inv	const. 1 2-4 inv	0.4851	0.395482110054763	45.74515	-119.784683333333
362	US023	1	ind	5-14	34a	34	a	0.662	0.338	inv	0.148	35.5470157223529	nat	1.77894736842105	0.576021823322533	0	induced 1 5-14	inv	induced 1 5-14 inv	2.1294	1.14084129288582	39.224275	-103.122291666667
363	US023	1	const	2-15	34a	34	a	1	0		0	0	tie	NA	NA	2	const. 1 2-15	inv	const. 1 2-15 inv	0	0	39.224275	-103.122291666667
364	US023	1	const	2-14	34a	34	a	0.764	0.236	inv	0.097	29.0643934606774	nat	1.6978417266187	0.529357871894918	0	const. 1 2-14	inv	const. 1 2-14 inv	1.8172	1.03574348388912	39.224275	-103.122291666667
365	US023	2	ind	6-32	41b	41	b	1	0	nat	-0.2	0	inv	0	-Inf	1	induced 2 6-32	inv	induced 2 6-32 inv	0	0	39.224275	-103.122291666667
366	US023	2	ind	6-30	41b	41	b	1	0		0	0	tie	NA	NA	2	induced 2 6-30	inv	induced 2 6-30 inv	0	0	39.224275	-103.122291666667
367	US023	2	ind	6-31	41b	41	b	1	0	nat	-0.235	0	inv	0	-Inf	1	induced 2 6-31	inv	induced 2 6-31 inv	0	0	39.224275	-103.122291666667
368	US023	2	const	3-32	34a	34	a	0.823	0.177	nat	-0.286	24.8793147599137	inv	0.382289416846652	-0.961577321512405	1	const. 2 3-32	inv	const. 2 3-32 inv	1.3629	0.859889678223385	39.224275	-103.122291666667
369	US023	1	ind	5-15	34a	34	a	0.978	0.022	nat	-0.334	8.52969457975639	inv	0.0617977528089888	-2.78388827749371	1	induced 1 5-15	inv	induced 1 5-15 inv	0.1386	0.129799437534844	39.224275	-103.122291666667
370	US023	1	const	2-16	34a	34	a	1	0	nat	-0.292	0	inv	0	-Inf	1	const. 1 2-16	inv	const. 1 2-16 inv	0	0	39.224275	-103.122291666667
371	US023	1	ind	5-16	34a	34	a	0.858	0.142	nat	-0.36	22.1370923992624	inv	0.282868525896414	-1.26277306209047	1	induced 1 5-16	inv	induced 1 5-16 inv	0.8946	0.639007734459297	39.224275	-103.122291666667
372	US023	2	const	3-31	34a	34	a	0.732	0.268	inv	0.076	31.1768143575739	nat	1.39583333333333	0.333491608483075	0	const. 2 3-31	inv	const. 2 3-31 inv	2.0636	1.1195906950533	39.224275	-103.122291666667
373	US026	1	ind	5-10	24c	24	c	0.769	0.231	inv	0.206	28.725812332845	nat	9.24	2.22354188565359	0	induced 1 5-10	inv	induced 1 5-10 inv	1.4553	0.89824895337339	40.3719055555556	-104.472561111111
374	US026	1	ind	5-9	24c	24	c	0.996	0.004		0.004	3.62607409886713	nat	Inf	Inf	0	induced 1 5-9	inv	induced 1 5-9 inv	0.0252	0.0248877155077789	40.3719055555556	-104.472561111111
375	US026	2	const	2-30	24c	24	c	1	0	nat	0	0	tie	NA	NA	2	const. 2 2-30	inv	const. 2 2-30 inv	0	0	40.3719055555556	-104.472561111111
376	US026	1	ind	5-8	24c	24	c	0.589	0.411	inv	0.371	39.8728139789976	nat	10.275	2.3297137603823	0	induced 1 5-8	inv	induced 1 5-8 inv	2.5893	1.27795719741551	40.3719055555556	-104.472561111111
377	US026	2	ind	6-27	35a	35	a	1	0		0	0	tie	NA	NA	2	induced 2 6-27	inv	induced 2 6-27 inv	0	0	40.3719055555556	-104.472561111111
378	US026	2	ind	6-28	35a	35	a	1	0		0	0	tie	NA	NA	2	induced 2 6-28	inv	induced 2 6-28 inv	0	0	40.3719055555556	-104.472561111111
379	US026	1	const	1-23		NA		0.571	0.429		0.085	40.9176462070979	nat	1.24709302325581	0.220815261554619	0	const. 1 1-23	inv	const. 1 1-23 inv	3.3033	1.45938217022706	40.3719055555556	-104.472561111111
380	US026	1	const	1-24		NA		0.417	0.583	nat	0.462	49.7769884813051	nat	4.81818181818182	1.57239664075375	0	const. 1 1-24	inv	const. 1 1-24 inv	4.4891	1.70276430765649	40.3719055555556	-104.472561111111
381	US026	1	const	1-22		NA		0.58	0.42	nat	0.11	40.3960022914169	nat	1.35483870967742	0.303682413798222	0	const. 1 1-22	inv	const. 1 1-22 inv	3.234	1.44314717271267	40.3719055555556	-104.472561111111
382	US026	2	const	2-32	24c	24	c	1	0		0	0	tie	NA	NA	2	const. 2 2-32	inv	const. 2 2-32 inv	0	0	40.3719055555556	-104.472561111111
